review,sentiment,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,pred_label
Soccer training cancelled ,NEGATIVE,,,,,,LABEL_0
"@detroittt aww, that sucks  I need to stay more up to date on my TH news :'( how were they? did you like them?",NEGATIVE,,,,,,LABEL_0
i.need.lip balm ,NEGATIVE,,,,,,LABEL_0
"@CarlosSaldanaO Hey Charlutz, I'm in so much pain from this horrible migraine ",NEGATIVE,,,,,,LABEL_1
Sleep? whats that? hmmm ,NEGATIVE,,,,,,LABEL_0
Going to bed. SO much to do tomorrow.  So many people to call this week. Trying to get my life back in order.,NEGATIVE,,,,,,LABEL_0
says good evening  http://plurk.com/p/rqh8l,POSITIVE,,,,,,LABEL_0
@drama4three  For like 30 more mins ,NEGATIVE,,,,,,LABEL_0
"In the emergency room with babygirl...She's sick with the flu or something. As a mother, I feel really bad for her...she looks so sad ",NEGATIVE,,,,,,LABEL_0
@revjtanton btw: HotD:Overkill keeps locking up ,NEGATIVE,,,,,,LABEL_0
Another Golden Sabre Award (best PR campaign - Mutti)! WSB consumer team rocks  Congrats team @stephsim @tidymind ! #SabrAW,POSITIVE,,,,,,LABEL_1
AND there was a random person laying on the side of the road at the White Asshole.  Skeered me.,NEGATIVE,,,,,,LABEL_0
@DavidArchie aww Danny Gokey was voted off  i actually want him to be in the finals..,POSITIVE,,,,,,LABEL_0
AAAHHHHH I AM SOOO ANGRY! i feel like crying..... why don't people listen to me EVER?!?!? even when I ask for the TINIEST things!!!! ,NEGATIVE,,,,,,LABEL_0
@celsbels I will never trust a profile pic again ,NEGATIVE,,,,,,LABEL_0
"Eilidh: Well just watching tele at the moment, nothings on  The joys! :L",NEGATIVE,,,,,,LABEL_0
Omg why is this weather so disgusting today???? Looks like I'm going to have to pull out the rainboots ,NEGATIVE,,,,,,LABEL_0
#FollowFriday @ScottMills @Fightstarmusic @mayoroflondon  eclectic.,NEGATIVE,,,,,,LABEL_0
My brother is dead ,NEGATIVE,,,,,,LABEL_0
Tell me why I missed auditions 1-4 for sytycd ,NEGATIVE,,,,,,LABEL_0
@Carm823 yeah... very cheap ,NEGATIVE,,,,,,LABEL_0
"@michelledodd Yes, I tried to hold back, but it's not right what is going on in Iran.  ",NEGATIVE,,,,,,LABEL_0
I have over 32 pages of favorites on Flickr.  It's killing me not to have my own darn camera ,NEGATIVE,,,,,,LABEL_0
http://twitpic.com/7vtps - totally missing out on Dan's bday tonight  but we got him a lovely present!!! ...for us to enjoy. We,POSITIVE,,,,,,LABEL_1
"Soon I have to go to the Grand Canyon! :l I'm happy and a little sad. I might be gone for, like, 5 days on the computer.  AND I MIGHT NOT",NEGATIVE,,,,,,LABEL_0
I wish I could go to E3. Maybe next year ,NEGATIVE,,,,,,LABEL_0
is so frustrated and wants to quit.. ,NEGATIVE,,,,,,LABEL_0
"Everyone pray for me, possibility i have nemonia (or however u spell it)  ",NEGATIVE,,,,,,LABEL_0
"Recession hit, my father got laid off today from Bank of America ",NEGATIVE,,,,,,LABEL_0
I got home... But i am sick...  Ineed to rest whole day tomorrow!!!! zzz.z.zZzzZzZZz.z....,NEGATIVE,,,,,,LABEL_0
@annweezy wish i was goin to spain ,NEGATIVE,,,,,,LABEL_0
@Petraneferu  Agreed. ,POSITIVE,,,,,,LABEL_0
i use 2 consider myself a ride or die chick for ppl i THO were friends... all that has changed! cuz ppl not the same 4 me ,NEGATIVE,,,,,,LABEL_0
Mowed the lawn... I ache everywhere... I'm such a weakling aha ,NEGATIVE,,,,,,LABEL_1
@_veritas I wish I was going to be in town to go with ya. Headed up to the Woodburn/Silverton area to spend time with normal aunt. Sorry! ,NEGATIVE,,,,,,LABEL_0
I'm in a really bad mood and just want to go to sleep but the girl on the topbunk won't stop moving and is texting soo loud. UGH! ,NEGATIVE,,,,,,LABEL_0
I do not feeek good ,NEGATIVE,,,,,,LABEL_1
Oh mannn....Parents sending me to Beddybyes  NIGHT!,NEGATIVE,,,,,,LABEL_0
Oh God... Please gimme a sign... Puhhhleeezzeeeee... ,NEGATIVE,,,,,,LABEL_0
bein a nigga ain't shit gonna kill me it might hurt for a second but im stayin alive BUT i love her so....thats that ,POSITIVE,,,,,,LABEL_0
"@splashmilk Of course, Mikel ",POSITIVE,,,,,,LABEL_0
"@AlyssaMD never too late to try again. my mom bought me a guitar, so i had to learn to play it back then. talk abt forcing u  off to bed!",NEGATIVE,,,,,,LABEL_0
and no one is mad at lone palm trees ,POSITIVE,,,,,,LABEL_0
hoping to get the car on the third ,NEGATIVE,,,,,,LABEL_0
Waiting foe ruben to bring me chicken selects ,NEGATIVE,,,,,,LABEL_1
&quot;@mobius1ski 's lady just left to go back to Israel for 3 months  &quot; // Your loss is our gain. Wishing her safe travels.,NEGATIVE,,,,,,LABEL_0
back from school  daily show was amazing  gonna watch it again later i think xD,POSITIVE,,,,,,LABEL_1
Iranian protests were able to delay Twitter's scheduled downtime last night but apparently had no effect on Xbox Live's.  #iranelection#fb,NEGATIVE,,,,,,LABEL_0
i love him but then i like him...ugh idk what to do right now ,POSITIVE,,,,,,LABEL_1
no rain today ,POSITIVE,,,,,,LABEL_1
@verwon Skype is fine ... we can add you back in. ,POSITIVE,,,,,,LABEL_0
jack is doing way worse  I didn't think we'd be thinking &quot;options&quot; so soon when he went in for his ear infection and nothing more.,NEGATIVE,,,,,,LABEL_0
its sunny finally! soo stoked for beach season! but for noww i have to go to work. boo ,NEGATIVE,,,,,,LABEL_0
suicide is my dosage...kso naunahan ko ni ching..condolence. ,NEGATIVE,,,,,,LABEL_0
Finally got the Maple Syrup  Now I can eat my breakfast / lunch / afternoon snack,POSITIVE,,,,,,LABEL_1
@RealHughJackman  hey Mr.Jackson...i really want to know how does it feel..(well in my few) ..that u will be remember as Wolverine 4ever? ,POSITIVE,,,,,,LABEL_0
@MyInnerSexFiend im just sittin in front of the computer doing nuthing ,NEGATIVE,,,,,,LABEL_0
@palinn So Palin got the new haircut ,NEGATIVE,,,,,,LABEL_0
Life is good! really good ,POSITIVE,,,,,,LABEL_0
@kennytluvsrnb y is that no fun???  lol. i know OF you n i doubt u kno me so it dont matter anyway lol,NEGATIVE,,,,,,LABEL_0
"@cassandroar I have, had an late night, come see me tomorrow? I'm off college ",NEGATIVE,,,,,,LABEL_0
"Remember that yummmmmy sausage mom used to make? Somehow, turkey sausage just doesn't taste the same... ",NEGATIVE,,,,,,LABEL_0
Why do you always fall for the ones you carnt have. Is 22 to old if you 17 lmaoo? Help meeeee ,NEGATIVE,,,,,,LABEL_0
Last day on ATK chalet today   Only to sleeps 'till I'm home ,NEGATIVE,,,,,,LABEL_0
@LovemesomeDDub Awww home now. No more Boston.  But you have Memphis soon!,POSITIVE,,,,,,LABEL_0
@wilpee I feel for you mate! i think i may have what you did /do. I have been on death's bed since Friday morning ,POSITIVE,,,,,,LABEL_0
@annadontsurf  CHEER UP BUTTERCUP! ill bake you a cake full of rainbows and smiles.,POSITIVE,,,,,,LABEL_0
"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol",NEGATIVE,,,,,,LABEL_0
@heritagesoftail Good morning Su!  How are you ?!,POSITIVE,,,,,,LABEL_0
working out ,POSITIVE,,,,,,LABEL_0
@sarahkatrina Omg Kat I watch Foster's too! It can't be over! Shniff shniff.. ,POSITIVE,,,,,,LABEL_0
No bday dress yet  ughhh,NEGATIVE,,,,,,LABEL_1
"@PrincessSherbet Tomi! Wanna meet Tomi! I'll introduce him (?) to Simone! Btw, inaasar ako ng wifi hotspots, ayaw kay Simone. Ewan ko ba. ",POSITIVE,,,,,,LABEL_0
"@tommcfly , we cant get your DVD  cause we live in NZ where we dont get anything a little bit cool",NEGATIVE,,,,,,LABEL_0
@its4am - good morning ... great bio line ,POSITIVE,,,,,,LABEL_0
@ofstephs How can this happen! That fair should have known this was gonna happen. They don't read the weather ,NEGATIVE,,,,,,LABEL_1
"@NicholeAudrey yes i did, you? ",POSITIVE,,,,,,LABEL_0
Is awaiting a delivery that should have been here between 8-12 ,NEGATIVE,,,,,,LABEL_0
"@Lurkine Would you travel to the UK for one?  The big US meets sound great, I'd love to go to one of those, so many furs &amp; so much art ",POSITIVE,,,,,,LABEL_0
In a lot of pain now. UHH I want these three weeks to go by fast! This Sucks. Looks like no NY for me. ,NEGATIVE,,,,,,LABEL_0
@teknotrise 'iPod for Dummies'?? What more can the book teach apart from joggin' the wheel &amp; clicks. ,NEGATIVE,,,,,,LABEL_0
"@Savannah_Mara Yep, I saw it  It was awesome! Really creepy, too =D If you see it Tuesday, I'm totally coming to see it again, lol.",POSITIVE,,,,,,LABEL_0
"It's 5am. Eyes open, 4 hours of sleep... Jesus... Going for a shower... ",POSITIVE,,,,,,LABEL_0
"I will be performing magic this weekend for a private booking, and also I will be performing next week around the streets of Hanley! ",POSITIVE,,,,,,LABEL_0
ooh~ awesomeness. i had an xmen-star treck marathon tadi in the mall  it was AWESOME!!,POSITIVE,,,,,,LABEL_0
I hate my back. ,NEGATIVE,,,,,,LABEL_0
hates @ashtonmelancon's schedule for the next 2 weeks. ,NEGATIVE,,,,,,LABEL_0
Voice from Iran: Shame on a country in which foreign embassies are safer than hospitals  #IranElection,NEGATIVE,,,,,,LABEL_0
Off to work I go  ...,NEGATIVE,,,,,,LABEL_0
@chem6a way to go gomez. you are awesome ,POSITIVE,,,,,,LABEL_0
@savagediana @buttertartmouse Now I have an excuse to get caught up on Chuck. ,NEGATIVE,,,,,,LABEL_0
@HOATSY oo i shall check that out ty ,POSITIVE,,,,,,LABEL_0
@dub202 Pullin a Cardo on a b.tch.  What's been uppp.,NEGATIVE,,,,,,LABEL_1
Why isn't Sherman letting me change my picture??  ,NEGATIVE,,,,,,LABEL_0
@amandapalmer shame you don't have any XXL sizes. my gut is regretably a bit bigger than it should be  but I love you anyways ,POSITIVE,,,,,,LABEL_0
@MmmBaileys trust me I don't know half of them and wouldn't want to meet any of them ever they are dreadful this year ,NEGATIVE,,,,,,LABEL_0
@qitty hope fishy is ok ,POSITIVE,,,,,,LABEL_0
"@MattJStapleton y, sounds like your drive is going out. Same thing happened to collegues SR11. ",NEGATIVE,,,,,,LABEL_0
has a lot of assignments to do ,POSITIVE,,,,,,LABEL_0
@SofieKB where did you watch MTV movie awards?? I so wanted to see it ,POSITIVE,,,,,,LABEL_0
...the model answers MIGHT all be wrong... ,NEGATIVE,,,,,,LABEL_0
"@jupiter_star oh man, the memories you just brought back.  I miss my violin now",NEGATIVE,,,,,,LABEL_1
"@carmijoice aw, kk.yoo too.tc ",NEGATIVE,,,,,,LABEL_0
"so... she doesnt have leukemia, but it still isnt lookin too hot ",NEGATIVE,,,,,,LABEL_0
@franka91 still not working for me ,NEGATIVE,,,,,,LABEL_0
mum stabs daughter on CSI  makes me so so sad..,NEGATIVE,,,,,,LABEL_0
Studying physics  Not fun at all. I'm really tired.,NEGATIVE,,,,,,LABEL_0
@gerardway i wubs you ,NEGATIVE,,,,,,LABEL_0
smh i didnt get my *press 5* this morning ,NEGATIVE,,,,,,LABEL_1
that is very unfair. They make the violinist drop her friend then let a man making silly noises go through ,NEGATIVE,,,,,,LABEL_0
Home .... gotta work 2morrow ,POSITIVE,,,,,,LABEL_0
Shit. I have to take Principles of Math 11. I'm so terrible at math. ,NEGATIVE,,,,,,LABEL_0
USA soccer sucks ,NEGATIVE,,,,,,LABEL_0
@lewzscruz Image Link! Well blame it on d latency...d tweet on r/s happend 2 b ur last d tweet 'dn'  will chk it out nw...,NEGATIVE,,,,,,LABEL_0
haha not that kinda ram and this girl was fat and ur not fat so ha but sure ill ram u again  i like weed lol sorry bout that last one,NEGATIVE,,,,,,LABEL_1
@kathyclugston Just investigated whether I could change my username to Ermintrude - someone's already nabbed it ,NEGATIVE,,,,,,LABEL_0
@xeroxcandybar i love you. I fell asleep the other night btw. Sorry ,NEGATIVE,,,,,,LABEL_1
No ramp or JB concert for me this summer  [fly with me],NEGATIVE,,,,,,LABEL_0
"The sad thing is, it was real ",POSITIVE,,,,,,LABEL_0
Why oh why must it rain even harder ,NEGATIVE,,,,,,LABEL_0
@TheMarMar No picking. Just letting it flake off naturally. Two points of the star came off and there is very little green on my skin. ,NEGATIVE,,,,,,LABEL_0
This day will pass slowly.  All of these days will.  RAWR!!!!  ... ,NEGATIVE,,,,,,LABEL_0
Cinnamon Toast Crunch!! ...without any kind of milk. ,NEGATIVE,,,,,,LABEL_0
"Hey my twitter friends, tho very few!!!!  ",POSITIVE,,,,,,LABEL_0
I am going to miss The Dub ,NEGATIVE,,,,,,LABEL_0
"Halfwit, why are you breaking my heart ",NEGATIVE,,,,,,LABEL_0
@EPAULET rain turned out ok-mostly gray while I was there. No pics tho ,NEGATIVE,,,,,,LABEL_0
@JamesUK2009 Yeah bt he cant wish me a happy birthday ,POSITIVE,,,,,,LABEL_0
@TazzyTazzTazz good to hear you're happy ,POSITIVE,,,,,,LABEL_0
"long day at work. tmrw, may. be. hell. waking up at 5:15a.m. ",NEGATIVE,,,,,,LABEL_0
@CRYSonline Hey! I thought you were following me on here  i must suxxor!  ;),POSITIVE,,,,,,LABEL_0
"syncing southern linux web demo. (sorry @danishkanavin , hard lyf of a free lance  . wht to do  )",NEGATIVE,,,,,,LABEL_0
"So incredibly lost  Going on a tweet hiatus, nothing good will be coming out of my mouth today.",NEGATIVE,,,,,,LABEL_0
I have one of those cuts in my mouth I cant stop rubbing my tongue against ,NEGATIVE,,,,,,LABEL_0
I'm tired of watching reruns of Family Guy  !!!!,NEGATIVE,,,,,,LABEL_0
@burghseyewife im sooooo jealous  hav fun!!,POSITIVE,,,,,,LABEL_0
Watching #MissUSA 2009... god they all seem so empty inside  http://is.gd/tBSJ,NEGATIVE,,,,,,LABEL_0
@solros_dam I don't know now. I'm at work and I got the rumblies in my tummy. ,POSITIVE,,,,,,LABEL_0
Great exercise for a Sunday morning: &quot;stopping the wheel of karma&quot; (R.A.W.) and transforming negativity into love... Life! ,POSITIVE,,,,,,LABEL_0
@thebonstergirl why aren't you online? why are you out having a lovely saturday when i FINALLY am on and actually could talk to you?  haha,POSITIVE,,,,,,LABEL_0
@OfficialAS http://twitpic.com/5osvk - foxtel one isn't as awesome  there's on 2 jonas pages AND a pic on the cover ;),NEGATIVE,,,,,,LABEL_0
Damn its hard when you miss someone ,NEGATIVE,,,,,,LABEL_0
"Accepted GSoC students, top 5 countries: USA:212, India:101, Germany:55, Canada:44 &amp; Brazil:43 http://tinyurl.com/dejvzu yAy! India  #gsoc",POSITIVE,,,,,,LABEL_0
"Haha the Mr.Muscle ad is so so badly over-dubbed. Night now, eyes hurt! ",NEGATIVE,,,,,,LABEL_0
@chrispalko i looked out for you in TF2...i didn't spot you ,NEGATIVE,,,,,,LABEL_0
@tiffett what did yu think of dead and gone? i'm so on the fence ,NEGATIVE,,,,,,LABEL_0
@Addict55: aw dito dont worry almost there. . . . ,POSITIVE,,,,,,LABEL_0
I forgot to put on earrings....hate when I do that ,NEGATIVE,,,,,,LABEL_0
"2 am obviously means time to be in the park blocks, wishing on stars!  ",NEGATIVE,,,,,,LABEL_0
@krystlee thats still this friday! I wont forget it  How is the hotel?? I bet you're wearing a beautiful dress!  haha,POSITIVE,,,,,,LABEL_0
Is tired and need to sleep but can't. I hate that ,NEGATIVE,,,,,,LABEL_1
@shikhapuri I'm not coming in tomorrow. I'm actually really sick ,NEGATIVE,,,,,,LABEL_0
OMG!!! It's only the 3rd of June and winter is very definitely here!!  My feet are icicles!  Have to go ugg boot shopping tomorrow... ,NEGATIVE,,,,,,LABEL_0
@mikos I loved my first Graze Box but the 2nd included Wasabi Peanut Crackers (http://tinyurl.com/nhrx8y) &amp; they were disgusting! ,NEGATIVE,,,,,,LABEL_0
"@Jason_Manford Stephen Fry is off to Ballet Russe, im trying to get a 16 month old baby to go back to sleep  will be you very soon!",POSITIVE,,,,,,LABEL_0
@jiggleaud awww he's soooooo cute ,POSITIVE,,,,,,LABEL_0
Keelers&amp; chris's yay! Happy bday mr. Roche! ,POSITIVE,,,,,,LABEL_0
Sunburn and stubble rash - a painful mix! ,NEGATIVE,,,,,,LABEL_0
@ButterflyerGurl Meh I hate all of you  http://tinyurl.com/n8rbv8,NEGATIVE,,,,,,LABEL_1
Moving Courtney out of flint for the last time  #fb,POSITIVE,,,,,,LABEL_0
"Rain is cool until it starts leaking into your house, ruining stuff. ",NEGATIVE,,,,,,LABEL_0
"@Ashymon Awwww  LOL She's soo cute! Harry usually does it himself, like climbing on cars/getting hit by cars, you know, the usual. ;D",POSITIVE,,,,,,LABEL_0
the scuba diver dude is soooooooooo guilty! ,NEGATIVE,,,,,,LABEL_0
@momneedstherapy - So sorry Ambien got sick.  Perhaps work her ashes into the garden with a catnip plant?,NEGATIVE,,,,,,LABEL_0
"@TorreviejaVilla Hi, the link doesn't work ",NEGATIVE,,,,,,LABEL_0
Wah holidays + new show in November thks M.&lt;3 but i'm sick so no party tonite and i miss you all girls ,POSITIVE,,,,,,LABEL_0
Back home in Chicago ,POSITIVE,,,,,,LABEL_0
@NickDSO yeah trust me im not too thrilled about it but unfortunately i have to go  next time im up in MA ill def let you know,NEGATIVE,,,,,,LABEL_1
O sweet flights delayed an hour ,NEGATIVE,,,,,,LABEL_1
Shut up bad thoughts. I won't let you win ,NEGATIVE,,,,,,LABEL_0
 my washing machine door is not opening and broken/stuck!!! if anybody knows secret art of opening the door....without breaking it.....???,NEGATIVE,,,,,,LABEL_0
@ddlovato aww! that so sweet! are you coming back to london? everytime you come we miss you ,POSITIVE,,,,,,LABEL_0
@sW33t_M0cA &amp;&amp; we missd it  i was straight knockd out! girl found out some astonishing shit this am..smh ugh disgusted,NEGATIVE,,,,,,LABEL_1
@Nicolargh Aww  Everything will be alright x,POSITIVE,,,,,,LABEL_0
nice name.. heartless bastards  ? http://blip.fm/~6gj6h,NEGATIVE,,,,,,LABEL_0
what a beautiful day. what disgusting maths. ,POSITIVE,,,,,,LABEL_0
"@f1_fans it wouldn't be nice to have the championship leaders pulling out of #f1 on the eve of the British GP, I hope they sort it out ",NEGATIVE,,,,,,LABEL_0
@thefella Aww - poor @joleeen ,NEGATIVE,,,,,,LABEL_0
@donschindler Glad to have you! Welcome to the Cool Kids Club! ,POSITIVE,,,,,,LABEL_0
girl talk with Tiff a Boo! ,NEGATIVE,,,,,,LABEL_0
@paulcarpenter No it's not ,NEGATIVE,,,,,,LABEL_0
@kirstencraig yeah so I'm not going to math! :/ I'm nottt getting a detention :s fuck that I have SO much work  eng &amp; law!,NEGATIVE,,,,,,LABEL_0
@sabylama  Sorry to hear that. Hope you still have a great time!,POSITIVE,,,,,,LABEL_0
"HAPPY MOTHER'S DAY TO MY MOM, AND TO ALL DA WONDERFUL MOMS OUT THERE!! GOD BLESS!!! ",POSITIVE,,,,,,LABEL_0
&lt;3'ing me right now........... ,POSITIVE,,,,,,LABEL_0
@PushPlayNICK wors than the sore throat is waking in the middle of night gasping for air cause of a stuffed nose  summer colds suck ,NEGATIVE,,,,,,LABEL_0
I want this: http://tinyurl.com/qmrvty as a life size cardboard standee. I would pay A LOT of money to make it happen. ,NEGATIVE,,,,,,LABEL_0
my hot water is back  yay. 1st hot shower in 2 days. and i might do a video... and ill see if i post it?,NEGATIVE,,,,,,LABEL_0
@TravisGarland Ouch That Really Sucks ,NEGATIVE,,,,,,LABEL_0
"With that being said, I think I'm gonna go watch Natural Born Killers. Very romantic movie in my eyes. I miss my man again. ",POSITIVE,,,,,,LABEL_0
rob and lost follow me lol ,NEGATIVE,,,,,,LABEL_0
